scorer,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8633,721.094970703125,836.8475341796875,0.9999958276748657,750.4489135742188,815.3880004882812,0.999968409538269,716.2855224609375,802.6370239257812,0.9999943971633911,758.892822265625,747.3036499023438,0.9999005794525146,781.4534912109375,678.2207641601562,0.9999901056289673
8634,721.094970703125,829.0847778320312,0.9999555349349976,750.4489135742188,814.0975341796875,0.9997410178184509,716.2855224609375,794.4391479492188,0.9998915195465088,759.0653686523438,746.7420043945312,0.9999597072601318,785.5466918945312,682.6397094726562,0.9999933242797852
8635,721.094970703125,819.981201171875,0.9999485015869141,750.4489135742188,810.2756958007812,0.9997468590736389,716.2855224609375,791.179931640625,0.9999619722366333,761.3247680664062,744.9456176757812,0.9999314546585083,791.2147216796875,682.6397094726562,0.9999923706054688
8636,721.973388671875,814.6141967773438,0.9999111890792847,751.8554077148438,806.0587768554688,0.9999605417251587,720.8314819335938,786.6436767578125,0.9999927282333374,766.784912109375,742.841064453125,0.999988317489624,797.2556762695312,682.6397094726562,0.9999316930770874
8637,723.051513671875,811.363037109375,0.9999711513519287,752.1654663085938,803.9550170898438,0.9999696016311646,721.5357055664062,780.453857421875,0.9999781847000122,769.8204345703125,740.4717407226562,0.9999958276748657,798.8942260742188,682.2711181640625,0.9999657869338989
8638,725.0266723632812,807.1138916015625,0.9998481273651123,752.1654663085938,798.9581298828125,0.9999315738677979,721.6958618164062,776.9632568359375,0.9999865293502808,769.8204345703125,738.5464477539062,0.9999903440475464,799.1061401367188,682.1474609375,0.9999526739120483
8639,725.0266723632812,805.439208984375,0.9999234676361084,752.10986328125,798.7307739257812,0.9998947381973267,721.5357055664062,776.5631713867188,0.9999805688858032,769.8204345703125,738.2217407226562,0.9999951124191284,799.2362060546875,677.5756225585938,0.9999955892562866
8640,725.0266723632812,805.19580078125,0.9999781847000122,752.10986328125,798.7307739257812,0.9997759461402893,721.5357055664062,775.97607421875,0.9999892711639404,769.8204345703125,737.6873779296875,0.9999855756759644,800.2194213867188,677.5756225585938,0.9999902248382568
8641,721.2239990234375,805.19580078125,0.9999759197235107,747.8739013671875,798.7307739257812,0.9997168183326721,720.6411743164062,775.97607421875,0.9999897480010986,769.72265625,737.6873779296875,0.9999924898147583,800.2194213867188,677.5756225585938,0.9999972581863403
8642,716.7607421875,805.439208984375,0.9999852180480957,745.4386596679688,801.6325073242188,0.9998307228088379,718.75390625,775.97607421875,0.9999624490737915,769.6316528320312,737.6873779296875,0.9999908208847046,800.2194213867188,679.5565795898438,0.9999959468841553
8643,706.5359497070312,807.4376220703125,0.9999943971633911,741.4269409179688,802.9172973632812,0.9999872446060181,714.0113525390625,776.6826782226562,0.9999750852584839,769.5413818359375,740.680908203125,0.9999934434890747,799.9788208007812,681.4530639648438,0.9999864101409912
8644,695.7567749023438,807.5061645507812,0.999972939491272,733.7217407226562,805.5140991210938,0.9999864101409912,709.0774536132812,778.5951538085938,0.9999910593032837,764.2953491210938,742.6598510742188,0.9999659061431885,798.5643310546875,685.4059448242188,0.9999227523803711
8645,685.5548706054688,807.9561767578125,0.9999614953994751,727.4403076171875,808.038330078125,0.999925971031189,701.9611206054688,780.8270874023438,0.9999598264694214,762.8162841796875,745.5577392578125,0.9999316930770874,797.99169921875,685.853759765625,0.9999444484710693
8646,673.1253662109375,808.2377319335938,0.9999727010726929,716.9619140625,811.0204467773438,0.9999010562896729,695.8062744140625,780.8935546875,0.9999767541885376,760.7080688476562,747.5171508789062,0.9999399185180664,797.99169921875,689.4920654296875,0.9999836683273315
8647,668.3640747070312,809.0119018554688,0.9999641180038452,710.7748413085938,812.3810424804688,0.9998210072517395,690.5784301757812,781.0759887695312,0.9999920129776001,757.6895141601562,751.7791748046875,0.9999594688415527,798.5643310546875,697.5015869140625,0.9999798536300659
8648,668.3640747070312,812.5022583007812,0.9998770952224731,709.142578125,814.44091796875,0.9998834133148193,687.6490478515625,782.7271728515625,0.9999533891677856,754.9578247070312,755.1433715820312,0.9999887943267822,799.3533325195312,704.4229736328125,0.9999768733978271
8649,668.3640747070312,812.5022583007812,0.9998772144317627,709.142578125,814.44091796875,0.9998828172683716,687.6490478515625,782.7271728515625,0.9999535083770752,754.9578247070312,755.1446533203125,0.9999887943267822,799.3544311523438,704.4410400390625,0.9999774694442749
8650,676.199951171875,812.5022583007812,0.9999587535858154,709.142578125,814.44091796875,0.9998726844787598,687.6490478515625,782.7271728515625,0.999971866607666,754.9578247070312,755.4384155273438,0.9999949932098389,799.3544311523438,704.4410400390625,0.9999959468841553
8651,681.5446166992188,812.5050659179688,0.9998533725738525,711.50244140625,811.5289916992188,0.9997023940086365,691.1048583984375,782.7271728515625,0.9999850988388062,756.0713500976562,755.4384155273438,0.9999947547912598,799.3544311523438,704.4410400390625,0.9999971389770508
8652,686.3023681640625,812.603759765625,0.9996757507324219,716.8060302734375,811.5289916992188,0.9996668100357056,694.6137084960938,782.2317504882812,0.999976634979248,756.681884765625,755.4384155273438,0.9999955892562866,796.4024047851562,703.8788452148438,0.9999792575836182
8653,686.810546875,812.5576782226562,0.9996114373207092,717.0510864257812,811.5289916992188,0.9995226860046387,694.6441650390625,782.2317504882812,0.9999884366989136,758.0501708984375,755.2550048828125,0.9999874830245972,795.1931762695312,701.618896484375,0.9999566078186035
8654,688.1318359375,812.7698974609375,0.999727189540863,718.692626953125,812.3864135742188,0.9998249411582947,696.2364501953125,783.6863403320312,0.9999068975448608,758.0501708984375,755.2550048828125,0.999972939491272,795.1931762695312,701.4519653320312,0.9999450445175171
8655,688.1318359375,813.1390991210938,0.9999474287033081,718.692626953125,813.11181640625,0.9999276399612427,696.2364501953125,783.8390502929688,0.9999372959136963,758.0501708984375,755.2550048828125,0.9999884366989136,795.0897216796875,701.4519653320312,0.9998941421508789
8656,688.1318359375,814.5513916015625,0.999697208404541,718.692626953125,813.3947143554688,0.9995753169059753,696.2364501953125,783.8390502929688,0.9999569654464722,757.9961547851562,755.3036499023438,0.9999825954437256,795.0897216796875,701.4519653320312,0.9999059438705444
8657,688.1318359375,814.5632934570312,0.9977586269378662,719.4895629882812,814.6287841796875,0.999847412109375,695.073486328125,785.3810424804688,0.9999940395355225,756.1264038085938,757.192138671875,0.9999853372573853,794.9705200195312,703.2235107421875,0.9999793767929077
8658,688.1318359375,817.9115600585938,0.9999535083770752,719.4895629882812,814.6287841796875,0.9999234676361084,695.073486328125,787.2176513671875,0.9999916553497314,756.1264038085938,757.8408203125,0.9999890327453613,794.626953125,703.284912109375,0.9999796152114868
8659,690.1813354492188,818.17333984375,0.9999595880508423,719.4895629882812,815.6891479492188,0.9998983144760132,695.073486328125,787.2176513671875,0.9999959468841553,756.1264038085938,757.8408203125,0.9999935626983643,794.2802124023438,703.284912109375,0.9999867677688599
8660,690.1813354492188,818.17333984375,0.999977707862854,720.66015625,815.6891479492188,0.9999449253082275,696.1221313476562,787.2176513671875,0.9999942779541016,757.1100463867188,757.8408203125,0.999982476234436,794.2802124023438,703.2868041992188,0.99996018409729
8661,690.1813354492188,818.17333984375,0.999950647354126,720.66015625,814.739990234375,0.999957799911499,696.7457275390625,787.1967163085938,0.9999935626983643,757.7823486328125,756.9334716796875,0.9999861717224121,794.2802124023438,703.2868041992188,0.9999486207962036
8662,686.6065673828125,809.6826782226562,0.9988422989845276,720.66015625,814.4104614257812,0.9997332692146301,696.8451538085938,784.8038940429688,0.9999899864196777,757.7823486328125,756.8575439453125,0.9999876022338867,796.0679321289062,703.284912109375,0.999962329864502
8663,686.6065673828125,809.6826782226562,0.9999706745147705,718.429443359375,812.5020751953125,0.9995280504226685,696.8451538085938,780.9430541992188,0.99989914894104,757.1100463867188,756.0428466796875,0.9999879598617554,796.0679321289062,702.8921508789062,0.9999775886535645
8664,686.6065673828125,809.6826782226562,0.9999793767929077,718.429443359375,810.54931640625,0.9994269609451294,696.8451538085938,780.9150390625,0.9999480247497559,756.7387084960938,755.9599609375,0.9999960660934448,796.0679321289062,702.8921508789062,0.9999719858169556
8665,688.0447387695312,812.7191772460938,0.9999370574951172,718.429443359375,809.4058227539062,0.9994205236434937,695.9951782226562,780.9150390625,0.9999748468399048,756.6791381835938,754.1361694335938,0.9999834299087524,795.7577514648438,702.615478515625,0.9999654293060303
8666,688.1015014648438,812.7404174804688,0.9999387264251709,718.6043701171875,809.4058227539062,0.9994122982025146,695.9951782226562,780.9430541992188,0.9999750852584839,756.6791381835938,754.073486328125,0.9999828338623047,795.7526245117188,702.6053466796875,0.9999650716781616
8667,696.1184692382812,819.2413330078125,0.9999772310256958,725.7866821289062,809.4058227539062,0.9999674558639526,695.9951782226562,784.8121948242188,0.9999786615371704,756.6791381835938,754.073486328125,0.9999891519546509,795.7526245117188,701.18017578125,0.9999285936355591
8668,702.3944091796875,821.277587890625,0.9999486207962036,728.3563842773438,811.1524658203125,0.9998761415481567,698.9161987304688,789.4365844726562,0.9999872446060181,758.4234008789062,754.073486328125,0.999975323677063,795.6781616210938,701.18017578125,0.999895453453064
8669,705.0136108398438,824.5800170898438,0.9999657869338989,730.3082275390625,812.3621215820312,0.9992271661758423,699.6761474609375,791.3700561523438,0.9999668598175049,758.7515869140625,755.41650390625,0.9999885559082031,795.665771484375,701.18017578125,0.9998568296432495
8670,705.0136108398438,824.6094970703125,0.999934196472168,730.3082275390625,814.2470703125,0.9995408058166504,701.3798217773438,791.8414916992188,0.9999469518661499,758.8177490234375,755.4306030273438,0.9999871253967285,795.6781616210938,701.2123413085938,0.9998974800109863
8671,705.0136108398438,824.6094970703125,0.9999347925186157,730.3082275390625,814.2613525390625,0.999539852142334,701.3798217773438,791.8414916992188,0.999947190284729,758.8177490234375,755.8157348632812,0.9999872446060181,795.6781616210938,701.21923828125,0.9998968839645386
8672,701.9992065429688,824.6094970703125,0.9998718500137329,730.084228515625,814.539794921875,0.9997738003730774,701.3798217773438,791.8414916992188,0.9999212026596069,758.8177490234375,756.4696044921875,0.9999873638153076,795.665771484375,701.21923828125,0.9998819828033447
8673,701.6272583007812,824.6094970703125,0.9999568462371826,728.9652709960938,814.8169555664062,0.9998658895492554,700.2122192382812,791.8414916992188,0.9999645948410034,757.5362548828125,756.4696044921875,0.9999914169311523,795.3170166015625,701.2123413085938,0.9998061060905457
8674,699.2955322265625,824.2549438476562,0.999834418296814,727.3859252929688,815.9033813476562,0.9999252557754517,698.3956298828125,792.5757446289062,0.999954342842102,757.2830810546875,756.4696044921875,0.9999929666519165,793.4535522460938,700.040771484375,0.999944806098938
8675,699.2767333984375,824.2549438476562,0.9998834133148193,727.3036499023438,815.94873046875,0.999968409538269,697.9559936523438,792.5757446289062,0.9999493360519409,755.8955078125,756.2701416015625,0.9999856948852539,793.4535522460938,700.040771484375,0.9999765157699585
8676,698.3135375976562,824.2549438476562,0.9999310970306396,726.250244140625,816.0032958984375,0.9999550580978394,697.3291015625,792.5757446289062,0.9997897744178772,755.8955078125,756.2186889648438,0.9999938011169434,793.4535522460938,700.040771484375,0.9999567270278931
8677,698.3135375976562,824.090087890625,0.9998288154602051,726.250244140625,816.0032958984375,0.9999827146530151,697.3291015625,792.5757446289062,0.999921441078186,755.8955078125,755.747802734375,0.9999849796295166,794.1788940429688,700.0585327148438,0.9999347925186157
8678,696.4270629882812,823.8449096679688,0.9999572038650513,725.6160888671875,816.0032958984375,0.9999837875366211,697.3291015625,791.0169067382812,0.9999773502349854,755.9482421875,755.747802734375,0.9999833106994629,794.1788940429688,700.44287109375,0.9999402761459351
8679,696.26123046875,823.6436767578125,0.9999597072601318,725.6160888671875,816.0032958984375,0.9999508857727051,698.5677490234375,790.9323120117188,0.999984622001648,756.9334106445312,755.747802734375,0.9999790191650391,795.0970458984375,700.44287109375,0.9999284744262695
8680,696.0618286132812,822.0599975585938,0.9999427795410156,725.5245361328125,815.8223876953125,0.9999653100967407,698.5677490234375,790.4663696289062,0.9999890327453613,756.9334106445312,755.747802734375,0.9999902248382568,795.0970458984375,700.0585327148438,0.9999629259109497
8681,696.0618286132812,822.0599975585938,0.9999799728393555,725.5245361328125,815.70068359375,0.9999784231185913,698.5677490234375,790.3572998046875,0.9999889135360718,756.9334106445312,755.747802734375,0.999990701675415,793.4542236328125,699.9081420898438,0.9999362230300903
8682,696.0618286132812,821.6327514648438,0.9999493360519409,723.8512573242188,815.6442260742188,0.9999865293502808,696.9694213867188,788.3936767578125,0.9999830722808838,756.9334106445312,755.4945068359375,0.9999610185623169,793.4542236328125,699.6080932617188,0.9999641180038452
8683,696.0618286132812,819.5963134765625,0.99988853931427,723.8512573242188,815.2172241210938,0.999966025352478,696.9694213867188,787.9871826171875,0.9999890327453613,755.7586059570312,755.0938110351562,0.9999892711639404,793.8345947265625,699.4647827148438,0.9999576807022095
8684,696.581298828125,819.5496826171875,0.9999160766601562,723.8512573242188,814.0625,0.9997586607933044,696.9694213867188,787.6041870117188,0.9999479055404663,755.7586059570312,755.0938110351562,0.9999603033065796,793.752685546875,699.4407958984375,0.9999556541442871
8685,697.3370971679688,817.220703125,0.99969482421875,723.889404296875,813.5145263671875,0.9999744892120361,697.5584106445312,787.6041870117188,0.9999923706054688,756.9973754882812,755.0938110351562,0.9999884366989136,793.754638671875,699.4407958984375,0.9999537467956543
8686,697.5746459960938,817.220703125,0.999767005443573,726.039306640625,813.5145263671875,0.9999133348464966,697.5681762695312,786.6650390625,0.999983549118042,756.9987182617188,754.6232299804688,0.9999908208847046,793.754638671875,699.4407958984375,0.9999418258666992
8687,698.5004272460938,817.220703125,0.9997685551643372,728.1254272460938,813.1815185546875,0.9999130964279175,697.8824462890625,786.8504028320312,0.9999831914901733,756.9987182617188,754.6232299804688,0.9999908208847046,793.754638671875,699.4407958984375,0.9999420642852783
8688,698.5004272460938,818.2299194335938,0.9999327659606934,728.1254272460938,813.1815185546875,0.999968409538269,698.7593383789062,786.8504028320312,0.9999891519546509,757.5850830078125,754.6232299804688,0.9999903440475464,793.754638671875,699.4427490234375,0.9999736547470093
8689,697.5746459960938,818.2299194335938,0.999981164932251,726.039306640625,814.1062622070312,0.9999392032623291,698.7593383789062,786.7949829101562,0.9999923706054688,757.5850830078125,754.6232299804688,0.9999781847000122,793.754638671875,699.5082397460938,0.9999122619628906
8690,694.7071533203125,818.2299194335938,0.999985933303833,724.9026489257812,814.3364868164062,0.9999350309371948,698.7593383789062,786.7949829101562,0.9999957084655762,758.0003051757812,754.6232299804688,0.9999866485595703,794.4014892578125,700.311279296875,0.9999219179153442
8691,685.158935546875,816.491943359375,0.9999134540557861,720.2689208984375,815.6199340820312,0.999921441078186,697.6732177734375,786.7949829101562,0.9999953508377075,757.5850830078125,755.4142456054688,0.9999653100967407,794.4014892578125,701.8341064453125,0.9999351501464844
8692,680.118408203125,813.4785766601562,0.9998757839202881,714.2726440429688,816.1527099609375,0.9999368190765381,695.7191162109375,785.8716430664062,0.9999951124191284,757.3605346679688,755.4961547851562,0.999984622001648,793.6348266601562,702.1716918945312,0.9999474287033081
8693,669.6666870117188,812.2488403320312,0.9997922778129578,709.0093994140625,817.0564575195312,0.999983549118042,690.2350463867188,786.7949829101562,0.9999955892562866,755.2601928710938,758.3115234375,0.9999876022338867,793.4201049804688,702.20703125,0.9999382495880127
8694,661.0367431640625,812.2488403320312,0.99997878074646,701.5607299804688,818.357421875,0.9999876022338867,686.7346801757812,787.8196411132812,0.9999927282333374,753.7361450195312,759.6942749023438,0.9999773502349854,793.2283935546875,705.05810546875,0.9999887943267822
8695,653.2550048828125,812.2488403320312,0.9998214840888977,696.8721313476562,819.4696044921875,0.999977707862854,679.4481811523438,787.8509521484375,0.9999955892562866,748.503662109375,761.472412109375,0.9997314810752869,793.2283935546875,707.7633666992188,0.9999920129776001
8696,646.3978271484375,812.2816162109375,0.9999542236328125,688.562744140625,820.2031860351562,0.9999887943267822,671.947998046875,788.27490234375,0.9999912977218628,744.05615234375,762.2354125976562,0.9998818635940552,793.2283935546875,712.734375,0.9999853372573853
8697,639.5059204101562,818.3829956054688,0.9999759197235107,681.9893798828125,823.0586547851562,0.9999754428863525,665.6763305664062,790.4292602539062,0.9999802112579346,736.760009765625,769.70751953125,0.999980092048645,793.2283935546875,722.2273559570312,0.9999700784683228
8698,633.4412231445312,825.5712280273438,0.9998087286949158,676.8518676757812,824.9241333007812,0.999922513961792,656.3546752929688,795.9017944335938,0.9999679327011108,730.4531860351562,774.3807373046875,0.9999608993530273,793.0902099609375,736.9439697265625,0.9999406337738037
8699,627.4901733398438,832.2259521484375,0.9998898506164551,666.6529541015625,831.217529296875,0.9999204874038696,649.0419311523438,799.6399536132812,0.9999423027038574,727.1475219726562,778.7662963867188,0.9995229244232178,793.0902099609375,749.492919921875,0.9995644688606262
8700,619.1088256835938,834.537109375,0.9999797344207764,659.4779663085938,834.9412841796875,0.999982476234436,642.4661254882812,802.5664672851562,0.9999908208847046,723.684814453125,782.01123046875,0.9998347759246826,788.3897094726562,756.386474609375,0.9999850988388062
8701,614.7645874023438,839.1327514648438,0.9998607635498047,652.53271484375,837.6331176757812,0.9999697208404541,637.2736206054688,804.8804931640625,0.9999760389328003,715.7076416015625,791.374267578125,0.9999479055404663,784.370361328125,762.0989379882812,0.9999675750732422
8702,611.19189453125,839.1663818359375,0.9999175071716309,650.2311401367188,837.6331176757812,0.9999172687530518,633.5405883789062,804.8804931640625,0.9999741315841675,710.5386962890625,793.6685180664062,0.999921441078186,781.3997192382812,763.589599609375,0.9995891451835632
8703,611.1879272460938,840.4295654296875,0.9999176263809204,650.2311401367188,837.6331176757812,0.9999172687530518,633.536865234375,804.8804931640625,0.9999740123748779,710.5298461914062,793.70654296875,0.9999209642410278,781.3749389648438,763.5977783203125,0.9995933175086975
8704,611.1879272460938,840.4359741210938,0.9999783039093018,650.2311401367188,836.6455078125,0.999923825263977,633.3707275390625,803.9882202148438,0.9999806880950928,707.2720336914062,793.70654296875,0.9999703168869019,776.4472045898438,768.979248046875,0.9999048709869385
8705,611.19189453125,842.5419921875,0.9999033212661743,652.0113525390625,836.5018310546875,0.9999725818634033,632.913818359375,800.8139038085938,0.9999765157699585,707.0234375,793.6685180664062,0.9999700784683228,771.8684692382812,770.5474853515625,0.9999978542327881
8706,610.9021606445312,847.4597778320312,0.9998488426208496,653.9310913085938,833.49267578125,0.9997585415840149,632.7516479492188,800.8139038085938,0.999850869178772,706.6700439453125,793.06787109375,0.9999521970748901,770.07861328125,771.2186279296875,0.999997615814209
8707,610.903564453125,850.25537109375,0.9999858140945435,653.9310913085938,832.158447265625,0.9994514584541321,632.74169921875,800.8139038085938,0.9998648166656494,703.625732421875,793.067138671875,0.9999825954437256,765.9866333007812,771.220458984375,0.9999887943267822
8708,611.785400390625,851.0814819335938,0.9999743700027466,655.0816040039062,831.9661865234375,0.9990528225898743,630.6395263671875,801.147216796875,0.9998008608818054,700.25341796875,792.589111328125,0.9999200105667114,764.7584838867188,771.220458984375,0.99998939037323
8709,611.785400390625,851.1031494140625,0.9999748468399048,653.9310913085938,831.7076416015625,0.9990501999855042,630.6390380859375,801.2018432617188,0.9997989535331726,699.3677978515625,792.7081909179688,0.9999203681945801,764.7579345703125,771.220458984375,0.99998939037323
8710,610.903564453125,852.173583984375,0.999953031539917,653.9220581054688,831.7076416015625,0.9992302656173706,629.3250122070312,801.2049560546875,0.999909520149231,699.3507690429688,793.067138671875,0.9999444484710693,764.7579345703125,773.5234375,0.9999879598617554
8711,610.903564453125,852.173583984375,0.9999868869781494,653.8504638671875,831.9661865234375,0.9946812987327576,627.8666381835938,802.1307983398438,0.9997991919517517,699.3507690429688,793.067138671875,0.9999421834945679,764.7579345703125,778.4393920898438,0.9998317956924438
8712,607.497314453125,852.173583984375,0.9999881982803345,650.02587890625,833.3981323242188,0.9979802966117859,627.505126953125,802.93505859375,0.9997405409812927,699.758544921875,795.259765625,0.9999655485153198,765.3974609375,783.7542114257812,0.9998503923416138
8713,604.5791625976562,851.9383544921875,0.9999908208847046,648.7503662109375,833.822509765625,0.9965726137161255,627.3089599609375,802.936767578125,0.9997742772102356,697.1548461914062,796.8412475585938,0.9998875856399536,765.9835815429688,784.6434936523438,0.9999724626541138
8714,603.9721069335938,851.9383544921875,0.9998767375946045,647.5902709960938,835.6080932617188,0.9923284649848938,626.9223022460938,804.2174682617188,0.999795138835907,696.9010620117188,797.6405639648438,0.9999178647994995,765.9835815429688,784.6434936523438,0.9999743700027466
8715,601.3175659179688,851.9383544921875,0.9999856948852539,644.1411743164062,837.5320434570312,0.992767333984375,623.7611083984375,807.0333862304688,0.9997367262840271,696.9010620117188,800.7930297851562,0.9999406337738037,765.82373046875,784.911376953125,0.9998323917388916
8716,600.8489990234375,852.7735595703125,0.9999631643295288,639.1536254882812,837.7554931640625,0.9799978137016296,620.544677734375,807.1240844726562,0.9998148083686829,696.7953491210938,801.0313720703125,0.9999731779098511,765.9442138671875,784.911376953125,0.9999395608901978
8717,595.2982177734375,852.7735595703125,0.9999485015869141,636.3677978515625,837.7554931640625,0.9897515773773193,618.0311889648438,807.1240844726562,0.9996644258499146,695.8180541992188,802.7062377929688,0.9999798536300659,765.82373046875,785.232666015625,0.9999738931655884
8718,590.53759765625,852.7735595703125,0.9999295473098755,632.2796020507812,837.5320434570312,0.9901186227798462,613.8364868164062,807.0333862304688,0.9996036887168884,695.3419799804688,802.8471069335938,0.9999772310256958,765.6749267578125,785.6585693359375,0.9999717473983765
8719,587.3057861328125,852.567138671875,0.9999961853027344,629.2562255859375,837.2431030273438,0.9808992147445679,612.0755004882812,806.4149780273438,0.9999557733535767,690.8916625976562,804.3495483398438,0.9999877214431763,763.1378784179688,788.0684814453125,0.9999899864196777
8720,586.6939086914062,852.567138671875,0.9999918937683105,628.015625,836.8309936523438,0.9943844079971313,608.5968017578125,806.2044067382812,0.9999270439147949,689.01025390625,804.7401123046875,0.9999922513961792,761.3887329101562,789.7619018554688,0.9999805688858032
8721,586.5114135742188,852.567138671875,0.999988317489624,624.9727172851562,836.6915893554688,0.9826483726501465,605.7513427734375,805.91650390625,0.999875545501709,686.3843994140625,805.9701538085938,0.9999619722366333,759.6729125976562,795.1356811523438,0.9999879598617554
8722,585.9364624023438,853.9488525390625,0.9998558759689331,623.1925659179688,836.0856323242188,0.9574655890464783,604.3886108398438,805.0083618164062,0.9997957348823547,686.3843994140625,806.0390014648438,0.9999551773071289,759.2284545898438,797.6041870117188,0.9999693632125854
8723,585.9046630859375,854.2589111328125,0.9999505281448364,622.2822265625,835.0822143554688,0.9666491150856018,603.6966552734375,804.6915893554688,0.9980565905570984,686.3843994140625,806.1149291992188,0.9999679327011108,759.2284545898438,797.6060180664062,0.9999693632125854
8724,581.9961547851562,854.2589111328125,0.9999011754989624,619.849365234375,835.0822143554688,0.9252378344535828,602.5322875976562,804.6915893554688,0.9955272078514099,686.4755249023438,806.1610107421875,0.9999376535415649,759.2284545898438,797.6060180664062,0.9999762773513794
8725,581.9957885742188,854.2589111328125,0.9998992681503296,619.8443603515625,835.54931640625,0.9251025319099426,602.509765625,805.0083618164062,0.9954673051834106,686.4755249023438,806.1610107421875,0.9999345541000366,759.2284545898438,797.6041870117188,0.999976396560669
8726,577.6959838867188,854.0905151367188,0.9998778104782104,618.2532348632812,835.54931640625,0.9070156812667847,601.4039306640625,805.7328491210938,0.9957257509231567,686.4755249023438,807.4856567382812,0.9999349117279053,759.0327758789062,797.5110473632812,0.9999809265136719
8727,572.898681640625,853.8379516601562,0.9999922513961792,615.91357421875,835.54931640625,0.7166904211044312,599.7228393554688,805.7328491210938,0.9997386336326599,685.6307983398438,807.5894775390625,0.9999392032623291,758.3172607421875,797.2440795898438,0.9999649524688721
8728,564.0538940429688,850.3692016601562,0.9999845027923584,607.1431884765625,835.54931640625,0.8351949453353882,593.9857788085938,805.7328491210938,0.9998524188995361,678.7160034179688,807.9071655273438,0.9999631643295288,751.8148803710938,796.9427490234375,0.9999650716781616
8729,561.6038208007812,850.3551635742188,0.9993525147438049,607.1431884765625,835.9297485351562,0.6903303265571594,593.9774780273438,804.797119140625,0.9996898174285889,675.6766967773438,809.6361083984375,0.9999622106552124,749.8414306640625,796.9427490234375,0.9998173117637634
8730,561.58740234375,850.3551635742188,0.9993672966957092,606.5694580078125,834.7454223632812,0.6898761987686157,593.35546875,804.7969360351562,0.999697208404541,675.6641235351562,809.6426391601562,0.9999620914459229,749.7908325195312,797.2440795898438,0.9998131394386292
8731,561.2332153320312,849.9606323242188,0.9999785423278809,606.5661010742188,834.7454223632812,0.5332283973693848,593.31103515625,804.7969360351562,0.999797523021698,672.661865234375,809.7859497070312,0.9999347925186157,747.0243530273438,796.582275390625,0.9999412298202515
8732,556.141845703125,849.9606323242188,0.9999730587005615,604.2581176757812,835.4969482421875,0.9003229737281799,589.8499145507812,804.1065063476562,0.9999109506607056,671.7927856445312,809.7859497070312,0.9998968839645386,742.15087890625,796.582275390625,0.9999915361404419
8733,555.1881713867188,849.9606323242188,0.999976396560669,604.2581176757812,835.4969482421875,0.8210004568099976,589.4382934570312,803.4419555664062,0.9999622106552124,663.5078125,809.7859497070312,0.9999312162399292,732.1244506835938,795.8140258789062,0.9999202489852905
8734,553.49951171875,844.8331909179688,0.9999051094055176,604.2581176757812,834.7069091796875,0.9359055161476135,589.4382934570312,801.506591796875,0.9999815225601196,663.1588745117188,808.8001098632812,0.9999524354934692,727.0286254882812,787.2577514648438,0.9999934434890747
8735,553.49951171875,841.5563354492188,0.9999313354492188,604.8846435546875,834.2346801757812,0.8409907221794128,589.8499145507812,798.1862182617188,0.9997766613960266,663.1588745117188,804.766357421875,0.999995231628418,725.2782592773438,785.822509765625,0.999992847442627
8736,553.49951171875,829.0267944335938,0.9999721050262451,606.3966064453125,831.746337890625,0.998835027217865,594.3314208984375,795.076171875,0.999983549118042,663.1588745117188,804.3753051757812,0.99998939037323,723.9249267578125,785.822509765625,0.9999943971633911
8737,555.6072998046875,820.3492431640625,0.9999985694885254,609.6591186523438,827.7951049804688,0.9999074935913086,601.572265625,788.6572265625,0.9999964237213135,666.4586791992188,803.4795532226562,0.9999819993972778,723.9249267578125,785.822509765625,0.9999933242797852
8738,557.4259033203125,815.1851196289062,0.9999923706054688,611.912841796875,823.7667236328125,0.9998754262924194,605.0281982421875,785.8896484375,0.9999966621398926,666.5778198242188,803.3992309570312,0.9999768733978271,725.2782592773438,786.576416015625,0.9999974966049194
8739,559.291748046875,809.0458374023438,0.9999942779541016,611.912841796875,820.1932373046875,0.9999399185180664,608.356201171875,781.0643920898438,0.9999867677688599,668.318359375,802.16650390625,0.9999873638153076,725.6079711914062,786.6018676757812,0.9999967813491821
8740,561.509765625,804.2720947265625,0.9999984502792358,612.4227905273438,819.4200439453125,0.9994257688522339,608.8030395507812,779.3555908203125,0.9999736547470093,668.9360961914062,801.3944091796875,0.9999483823776245,728.5037841796875,788.0458984375,0.9999876022338867
